,business_id,name,categories
678,0x88d9a8255df96e0d:0x44d67e1c6d64234c,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
679,0x88d9ade64de12cfb:0x2aa942d989e8a6f,Alacati Mediterranean Restaurant,"['Mediterranean restaurant', 'Bar', 'Restaurant', 'Turkish restaurant']"
680,0x88db1eecc399d037:0x22881e30d8f3d031,Ruby Tuesday,"['American restaurant', 'Bar', 'European restaurant', 'Restaurant']"
681,0x88de5efd369f666d:0xb3fbbc1435bfee6,Planet Yum,"['Vegan restaurant', 'Cafe', 'Frozen dessert supplier', 'Ice cream shop']"
682,0x88c2e183314250cb:0xf0804df64b19719,Club Lust,"['Adult entertainment club', 'Bar', 'Cocktail bar', 'Lounge', 'Night club']"
683,0x88d8d822f19c69b1:0x507135ec2adb9c98,Marie's Sandwich & Salad Shop,"['Sandwich shop', 'Restaurant']"
684,0x88dd7c225795e0bd:0x264349aea58fc2d0,Logan's Roadhouse,"['Steak house', 'American restaurant', 'Bar & grill', 'Barbecue restaurant', 'Restaurant']"
685,0x88dd7f724069d6cd:0x946ddd77df28ff30,Beech,"['Bar & grill', 'American restaurant', 'Restaurant']"
686,0x88de0f70dc6fd631:0x35dd40191a637d40,No Fly Zone Bar and Grille,"['Bar & grill', 'Grill', 'Bar', 'Restaurant']"
687,0x88daf109d463cd8d:0x66300221b814decb,Old Marco Lodge Crab House,"['Banquet hall', 'Restaurant']"
688,0x88d0d1e65541ac41:0xe021e769b4dadfe9,Sixty-One Prime,"['Fine dining restaurant', 'Cocktail bar', 'Restaurant', 'Seafood restaurant', 'Steak house', 'Wine bar']"
689,0x88de6ae530d07705:0xf0fddb7b0bd5ecd,Coppolas Bar & Grill,"['Restaurant', 'Bar & grill']"
690,0x88e4ff37825a2cd1:0xfdb35eb5a1bce2b5,V Pizza,['Restaurant']
691,0x88e7e304a817fd3b:0xccfdf1a186634c20,pink pig barbecue,['Restaurant']
692,0x88dd7c9318c9ead3:0x3bd33b53197b55d8,LongShot Bar & Billiards,"['Bar', 'ATM', 'Beer hall', 'Brewpub', 'Club', 'Dart bar', 'Karaoke', 'Night club', 'Pool billard club', 'Restaurant']"
693,0x88d9b7c981b98357:0x9db72f79d078870,Mockingbird Cafe,"['Coffee shop', 'Cafe', 'Pastry shop', 'Tea house']"
694,0x88905f5c53bd0b7d:0x8e6c65ab8289a406,Royal Mexican Grill,['Restaurant']
695,0x88e77931d2de0625:0x7d1746f914641c19,Bashu Hot Pot,"['Hot pot restaurant', 'Chinese restaurant', 'Restaurant', 'Seafood restaurant']"
696,0x88e81ca52542578d:0xcf619cc224a9410d,Mopacs BBQ,['Restaurant']
697,0x88c3477faf9636f1:0x86cf69c586ed91ac,Choo-Choo's Catering Inc.,['Restaurant']
698,0x88ecf547cf456365:0x4bbe5ac5ed9e9730,Subway,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
699,0x88d9b089ea20f825:0x51f1d75f1934f7a7,Mavy Cafeteria,"['Cuban restaurant', 'Restaurant']"
700,0x88d9c75397011ebf:0xeff251c9c6e38872,Wood label bistro,"['Restaurant', 'Bistro', 'Brunch restaurant', 'Hamburger restaurant', 'Seafood restaurant', 'Steak house']"
701,0x88d9ba66666e5d05:0xd3222be37f765727,Farm Stores,"['Grocery store', 'Bakery', 'Cafe', 'Store', 'Supermarket']"
702,0x88d9e77a603bc1a9:0xa0d721fe5123c8f8,Florida City Cinema,"['Drive-in movie theater', 'Restaurant']"
703,0x88d901cf6fd436a5:0x964cd2ab4e600152,Sbarro,"['Pizza restaurant', 'Italian restaurant', 'Pasta shop', 'Restaurant']"
704,0x88e77a30c484c55f:0xcd4cab0effeccc6f,Sak Pase Lounge,"['Restaurant', 'Haitian restaurant']"
705,0x88e77a5523a5c8f7:0x3bac3c8be80af95a,Flamingos Coffee Shop,['Cafe']
706,0x88e7691fa012cf1f:0x22241751a10790e1,Island Fin Poke UCF,['Restaurant']
707,0x8893f1fdb93bba5f:0x34b4bc33999d422d,Peddlers Pub,"['Pub', 'Bar']"
708,0x88ecf5aa6260a8a9:0x6371b62847d221b8,Subway,['Restaurant']
709,0x88d9ac7db19a89df:0xdb9ec3e10f99b0fd,Strike 10 Bowling Sports Lounge Arcade,['Restaurant']
710,0x88c343b115413901:0xd0f10e6ca379f7ac,Kahwa Coffee,"['Cafe', 'Coffee shop']"
711,0x88d9bf1ec0800db9:0x80708a99a8c6ee72,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
712,0x88de13a5858fffff:0xd3b4339acf9010a4,Lazy Turtle RiverFront Grill & Tiki Bar,"['Restaurant', 'Tiki bar']"
713,0x8890979511814763:0x19340a689e5c95c5,Popeyes Louisiana Kitchen,"['Chicken restaurant', 'Cajun restaurant', 'Fast food restaurant', 'Restaurant', 'Seafood restaurant']"
714,0x88d9b958f765159f:0xfad9cd86f7cfc450,My Gourmet,"['Restaurant', 'Delivery Restaurant']"
715,0x88934afe09b5d777:0x184c603380ef779c,Fireside Cafe,"['Pizza restaurant', 'Restaurant']"
716,0x88e77a6479913ae9:0xe231ef641c2b25,Kingfish Bistro,['Restaurant']
717,0x88c34077a144d371:0x58bf3e6a5ce0865b,High Side Cafe,['Restaurant']
718,0x88d91c4f2d4f5715:0xed979b5a3353ea65,Blue Moon Mexican Cafe,['Restaurant']
719,0x88e7662f292e5c7f:0xa2b366ed654600c9,Bojangles' Famous Chicken 'n Biscuits,"['Restaurant', 'American restaurant', 'Chicken restaurant', 'Family restaurant', 'Fast food restaurant', 'Takeout Restaurant', 'Sandwich shop', 'Southern restaurant (US)']"
720,0x889127d760c27805:0x99afaa29db75124c,The Boardwalk Shop,"['Store', 'Beer store', 'Bicycle rental service', 'Canoe & kayak rental service', 'Dessert shop', 'Gift shop', 'Hamburger restaurant', 'Hot dog stand', 'Restaurant']"
721,0x88c2c7cb3b9fcb5f:0x2ec8c6c7ec2f3fef,Paddy Wagon Irish Pub,"['Sports bar', 'Bar', 'Irish pub']"
722,0x88e772b99ad8f6c5:0x304c8cd975ba6103,Genetic Brewing,['Bar']
723,0x88c2f2fddafb8031:0x31583dd6799caa6,Courtyard Cafe,['Cafe']
724,0x88dd39432f9bf7b3:0xd88d90b4709d33aa,Mi Tierra Mexican Restaurant,"['Buffet restaurant', 'Bar', 'Dance hall', 'Pool billard club']"
725,0x88d9019fafafb8b9:0xeda64c2fa3fe8b47,Wolsen Caffe,"['Restaurant', 'Brunch restaurant', 'Coffee shop', 'Gastropub', 'Wine bar']"
726,0x88c36a91db062d99:0xaf64a154f3062d24,15 South Ristorante Enoteca,"['Restaurant', 'Italian restaurant']"
727,0x88d8e3f781cc20e3:0x6981c6841e6ab069,The Standard Cuisine & Cocktails,"['Bar & grill', 'American restaurant', 'Restaurant', 'Sports bar']"
728,0x88d9b3b515757267:0x85cfe74f0198f951,Sultans Bal Harbour,"['Market', 'Beer store', 'Breakfast restaurant', 'Cafe', 'Candy store', 'Chocolate shop', 'Diner', 'Lunch restaurant', 'Soft drinks shop', 'Wine store']"
729,0x88e771d0e0101da9:0xb09ef4b40b0bb2a5,The Dreams Lounge,"['Lounge', 'Bar', 'Coffee shop', 'Event venue', 'Hookah bar']"
730,0x88d8e31394dba7dd:0x11649c4e87272372,Mr. Shrimp,['Restaurant']
731,0x88e80b8c52f6ef41:0x9ad4dd4ec21611f0,The Pizza Place,"['Pizza restaurant', 'Restaurant']"
732,0x88d8d660f96eb34f:0xaa684cf9fd22747c,Bowery Coastal,"['New American restaurant', 'Bar', 'Oyster bar restaurant', 'Seafood restaurant']"
733,0x88e8bc989e7e8a2b:0xf3ca250e961c3c49,Great Wraps,"['Takeout Restaurant', 'Deli', 'Restaurant', 'Sandwich shop']"
734,0x88d9ab689aea48a5:0x9f3d96850bc717e3,Dickeys bbq Pit,"['Barbecue restaurant', 'Restaurant']"
735,0x88c2e360989bda7b:0x56c5784712312beb,Parks Tavern,['Bar']
736,0x88c2b71ad8bf625b:0x981ccabff4ba8234,Wing Zone,['Restaurant']
737,0x88dd87b47b6e75ed:0x445c16408bf83426,Soupa Blvd,['Restaurant']
738,0x88e76963abdc13bd:0x6f153d2e495d7518,Tropical Smoothie Cafe,"['Restaurant', 'Juice shop']"
739,0x88e76fad4becc43f:0x999d51262263412e,NovelTea,['Cafe']
740,0x88e78de48bdd4ac7:0x5fa0b6d5790ec3e,Graham boys bbq,['Restaurant']
741,0x88c2e1ee409a85a3:0x2cf2ab97feb6292,Taco Dirty,['Restaurant']
742,0x88e44915bd5d24c5:0xd5255cae6803be4e,Le Petit Paris Café Atlantic Beach,"['French restaurant', 'Breakfast restaurant', 'Brunch restaurant', 'Cafe']"
743,0x88d9b7b69c5aa65f:0xd39124ed28442ec4,Jimmy John's,"['Sandwich shop', 'Caterer', 'Delivery Restaurant', 'Restaurant']"
744,0x88c2c53f72326363:0x3c1757df8ff1d695,Domino's Pizza,['Restaurant']
745,0x88c2e3eaae909167:0x757581e890c8584b,Sammy + Paco's,['Cafe']
746,0x88c291d96e5c921f:0x55d2646c46e27a31,Angel's Karaoke Store,"['Karaoke equipment rental service', 'Bar', 'Store']"
747,0x88d8df1521eba12f:0xbd69c8e982f73e45,Blues & BBQ,['Restaurant']
748,0x88daef567e2d63d7:0xbc00f3062cc806a7,Tropical Smoothie Cafe,"['Restaurant', 'Juice shop']"
749,0x88e8bf81587d490f:0x3bf78090a58922d1,Local Provisions,['Restaurant']
750,0x88d901c07fbad901:0x2b73b175998220ec,Giardino Gourmet Salads,"['Restaurant', 'Catering food and drink supplier', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']"
751,0x88c2dd7b508f9829:0x88f1a39dd7aeedd7,Pinch a Taco 2,['Restaurant']
752,0x88db3fec725dbded:0x9bb26f4ae3807fd9,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
753,0x88e761f28897c511:0xa7d32099f65a30e4,Bistro Latino,"['Restaurant', 'Spanish restaurant']"
754,0x88e77f557eca458b:0xb9ca49430788500c,Aria Hookah & Bar,"['Hookah bar', 'Bar', 'Lounge', 'Pub']"
755,0x88db1fef26003df7:0x10001c6f69a4bb57,Bar Tulia Mercato,['Restaurant']
756,0x88db49932a7ecb0f:0x5e882f1b0f47a538,China Garden III,"['Chinese restaurant', 'Restaurant', 'Seafood restaurant', 'Vegetarian restaurant']"
757,0x88d9b6d32bac6607:0x3889d32c8c633bae,Comida De Mar,['Restaurant']
758,0x88dd9d9da3e826cd:0x5e73aa99ef49df81,Grill & wings,['Restaurant']
759,0x88d9b9f68a6d58cb:0x32609e7494d76f38,Cilantros Cafeteria & Juice Bar,"['Cuban restaurant', 'Catering food and drink supplier', 'Coffee shop', 'Event planner', 'Juice shop', 'Latin American restaurant', 'Delivery Restaurant', 'Restaurant']"
760,0x88e437574b3ccf53:0xac7a643cc082885e,Red's Steakhouse,['Restaurant']
761,0x88db154f05b1f2cf:0x268563afacd144aa,Metro Deli & Cafe,"['Cafe', 'Delivery Restaurant', 'Restaurant']"
762,0x88e5ae52d5897dc5:0x80a1683a82516f83,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
763,0x88e77c4ae5b900c9:0xdeebda0dd47c1a7f,TGI Fridays,"['Restaurant', 'American restaurant', 'Bar', 'Bar & grill', 'Takeout Restaurant']"
764,0x88e5ca506f805547:0x9c68f47e2ae067e,Shell,"['Gas station', 'ATM', 'Car wash', 'Convenience store', 'Restaurant']"
765,0x88dd6b500fb615a3:0x5e388aa8e9faa42f,Colaito Cafe & Restaurant,['Restaurant']
766,0x88e5b9577f7be9eb:0xdb40eb095b092eba,C & C Eatery,['Restaurant']
767,0x88d9a59e131d8c5f:0x3cb02199b5a41074,China Lakes Restaurant,"['Chinese restaurant', 'Delivery Restaurant', 'Restaurant']"
768,0x88d9b49c9083a807:0x8a98f83af4c5af2f,1826 Restaurant & Lounge,"['New American restaurant', 'Restaurant']"
769,0x88e771a1978136f7:0x245e21b53d983e0f,La Villa Bakery,"['Bakery', 'Colombian restaurant', 'Latin American restaurant', 'Restaurant']"
770,0x88e729252a648573:0x536be9b6dd0b5e7e,Beast Coast Nutrition,"['Delivery Restaurant', 'Health food store', 'Takeout Restaurant', 'Restaurant']"
771,0x88e6d9d7a2fd5939:0x25f8777ed9b98e5e,Eli's Meat Pie LLC,['Cafe']
772,0x88d9019eeb5dbaad:0x62e706023ca5a6e6,Broken Heels,['Bar']
773,0x88e793f3f7405903:0x5352ca9d736b61f8,Nin's 5 Tacos,['Restaurant']
774,0x88c31d9c452c730b:0xcb0dd4d2cb135545,Token Ramen & Kung Fu Tea,['Restaurant']
775,0x88e8a32dabef1dbf:0x1082acac5e79f171,Underground Kitchen,"['Southern restaurant (US)', 'Restaurant', 'Soul food restaurant']"
776,0x88d0fd3d50f72531:0x93acdf0aa2dac6d6,Keys Cuisine,"['Seafood restaurant', 'Restaurant']"
777,0x88c2fa7118505713:0x568df7a2000eee4f,Island Vibes,['Restaurant']
778,0x88e6dd7a2c72cd73:0x14cb42008a187fe5,SoNapa Grille,['Restaurant']
779,0x88c3414f8d16ef0d:0xfcae6cb4d09ec90,Brady's Neighborhood Bar,['Bar']
780,0x88dd874ea75ea013:0xec58d1bcfdfc9f51,SUBWAY®Restaurants,"['Restaurant', 'Caterer', 'Fast food restaurant', 'Sandwich shop']"
781,0x88d9eb6f9c1dd6d7:0x8f90fd12b1135a75,Shawarma miami,['Restaurant']
782,0x88c2fd353ba4d4fb:0xe68404cfadcecab1,Shell,"['Gas station', 'ATM', 'Car wash', 'Convenience store', 'Restaurant']"
783,0x88c3277f0c77221b:0x5f64ef83ba5ca77b,The Skillet Restaurant,['Restaurant']
784,0x88dbfa4e7321d1ab:0xf92ca09a131ec1dd,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
785,0x88ec5eef7ead7877:0xe23d561a5de47390,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
786,0x88ecf44d50eda5cb:0x3b4d8edaf05c53d0,Taco Libre,"['Taco restaurant', 'Restaurant']"
787,0x88d9b4900f0e0bd3:0xe9e8097347ca1d69,Campton Yard,['Bar']
788,0x88d9b7f257b23cd3:0x702ad63ff3f38834,Fonda Cafe by Bunbury,['Restaurant']
789,0x88c2c5e71446e90b:0x7c896ca075d27d60,Paddy Wagon Irish Pub,"['Sports bar', 'Bar', 'Irish pub']"
790,0x88d9019a46b71e41:0x8879affc71bbe22b,Chardee's Lounge,"['Bar', 'Cocktail bar', 'Lounge']"
791,0x88c2d1dae0234a99:0xb7008c622dc6eca7,Arepas Donde Flor,['Restaurant']
792,0x88e6349cafaf7137:0xcdd394efa217a2c3,Black Bear Pub,['Bar']
793,0x88d8d60556960ecd:0x4208b9a51ab48b53,Pizza Time Plus,['Restaurant']
794,0x88d9bbd46967c767:0xaeb12bfb7c71826d,THE RITERO BURGER 🍔,['Restaurant']
795,0x88d9bb5955074143:0x4b9c554dafee919b,"Rokascudo ""El Principe""",['Restaurant']
796,0x88e699c04eef520f:0xaf20de12437c4ce0,Matanzas Innlet Restaurant,"['Seafood restaurant', 'Restaurant']"
797,0x88e427bdf73cc991:0x49fb1ec645538b3,Acapulco Mexican Restaurant,['Restaurant']
798,0x88d9a9807ccdb6e5:0xba2bfae1a79c6a7d,The Cave,"['Restaurant', 'Bar']"
799,0x8893831006da8859:0xa2f106d14ad286d8,Montreal Grill,['Restaurant']
800,0x88c341f9cbc6a805:0x6c266b02c9137128,Fat Daddio's Pizza,"['Restaurant', 'Chicken shop', 'Pasta shop', 'Pizza restaurant', 'Sandwich shop']"
801,0x88e0a9d63a7add11:0xa012b39d0d85c2f9,Subway,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
802,0x88e7c1794f0617c9:0xdd79cc9f6a2bfc79,Two 09 West Main,"['Restaurant', 'Cocktail bar']"
803,0x88c2e24566c5a239:0xe6c45f0cf50b64d,Big Tim's Bar-B-Q,"['Restaurant', 'Bar', 'Barbecue restaurant']"
804,0x88d91db3fdeb84d5:0x7e3a16a3df1321e1,Grande Pizza Boca Raton,"['Pizza restaurant', 'Chicken wings restaurant', 'Italian restaurant', 'Restaurant', 'Salad shop', 'Sandwich shop']"
805,0x88d9b799f85fb11d:0x4abca2874c3c557a,The Café at Books & Books,"['Cafe', 'Coffee shop', 'Live music bar', 'Lunch restaurant', 'Wine bar']"
806,0x88c343ea64425ca3:0x2a024d37c4e68cc9,Ruby Tuesday,"['American restaurant', 'Bar', 'European restaurant', 'Restaurant']"
807,0x88d90702306cb509:0xff03baae9f7a1d84,El boom de Sunrise,['Restaurant']
808,0x88db38a5e9c106a7:0xcfedcb83230ce02f,Zinger's Shaved Ice,['Restaurant']
809,0x88e5cb749d59c70b:0x3d489bed769ad790,Burger Barn Fresh Burgers & Shakes,['Restaurant']
810,0x88d908fc3fb2bfa3:0xc70991f26b1d9c65,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
811,0x889174a7df32dfbf:0xd8a78e1bc3b99bc6,Tom Thumb 118,['Cafe']
812,0x88d9b87bcaba9055:0xc0d1ebb9ec4aef91,Friends Coffee LLC,"['Coffee shop', 'Cafe']"
813,0x88e77f076bdc2919:0xd216ed106e8d0d66,Orlando HeliTours,"['Helicopter tour agency', 'Bar', 'Ice cream shop']"
814,0x88deef0722d1bea1:0x959cc49c70cd6fa3,Wawa,"['Convenience store', 'Breakfast restaurant', 'Cafe', 'Candy store', 'Cheesesteak restaurant', 'Coffee shop', 'Fast food restaurant', 'Gas station', 'Hoagie restaurant', 'Sandwich shop']"
815,0x88c2d99ef84856fb:0x2bc80c59b6885dc0,Lazy Gator Ruskin LLC,['Restaurant']
816,0x88d8dfd1d7a87051:0x11b1e4f138c198c5,ETC CAFÉ & GIFTS,"['Cafe', 'Gift shop', 'Restaurant']"
817,0x88e77c15751edf0b:0xdc85f0de83aee2f9,Chez Telfort Restaurant,['Restaurant']
818,0x88db1ee192147d8b:0x22e4667b1d474c91,Bites,"['American restaurant', 'Lounge', 'Restaurant', 'Tapas bar', 'Tapas restaurant']"
819,0x88ded74449b67443:0x6f5ce881bf9883d0,3Natives,"['Health food restaurant', 'Cafe', 'Juice shop', 'Sandwich shop']"
820,0x88e7c355bc4c6607:0xd06cd8a62732a180,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
821,0x88d766053b271ae9:0x8ee5fbfeee5d3b,Snacks and Wraps by Chef Joe,['Restaurant']
822,0x88e7e706e3286433:0x8a899c851a4db51b,Cooinda Cafe,['Restaurant']
823,0x88e78354230a0469:0x9695a8423034f4ff,Cilantro's Taqueria,['Restaurant']
824,0x88dd8988a5d34b77:0x5bf17e5c9aef1e7e,Veg'n Out,"['Restaurant', 'Juice shop', 'Salad shop', 'Soup shop', 'Vegan restaurant']"
825,0x88e5b0b49bda8b3f:0x7aa6bf88b25b2118,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
826,0x88eb43940cbd8695:0x37639e750ecf2bd9,Elsie's Cafe,"['Cafe', 'Restaurant']"
827,0x88e7a3ee9ce05aa9:0xeec335fe3b21e5d6,Monster Dough,"['Restaurant', 'Dessert shop']"
828,0x8890bec09f98c08b:0x141449be82e2b36a,Sharons Corner Bar,['Bar']
829,0x88de1d4aa237e331:0x2bad47f3465a05e9,LOCALE Eatery,"['Restaurant', 'Beer store', 'Coffee shop', 'Dessert restaurant', 'Italian restaurant', 'Market', 'Pasta shop', 'Pizza restaurant', 'Salad shop', 'Sandwich shop']"
830,0x88d91ca7e412e3a9:0xc26903bb39e2c5c4,Bottega Wine Bar,"['Wine bar', 'Bar', 'Live music venue', 'Tapas restaurant']"
831,0x88d907c09fad2e0b:0xca17d2fa02087053,American Black Coffee,['Cafe']
832,0x88d9ebde489300e9:0xa7c247cf841a5abe,Juicy Burgers,['Restaurant']
833,0x88dd47e7050232d1:0xc1f1f5ad30b48db4,Bubu’s Burguer,['Restaurant']
834,0x88c33de78376fcf5:0x32d749f01796fb67,The Barnyard,['Restaurant']
835,0x88d9ba76b640937b:0xb956383a98c9e42a,Puerto Gallego Inc,['Restaurant']
836,0x88d9abc44b2e800b:0xa24f1408baa249e,World Famous of Hollywood,['Restaurant']
837,0x88d904bda5420345:0xfa82314df58a801a,IHOP,"['Restaurant', 'American restaurant', 'Breakfast restaurant', 'Family restaurant']"
838,0x88e0a94d6caaa389:0xff0c2e4703ba5481,The Tackle Box,['Bar']
839,0x88db69ce3d684711:0xb48404ea17b460e8,Sammy's Restaurant,['Restaurant']
840,0x88913fa470a1b7f3:0x1c95d49985b039a,Spork,['Restaurant']
841,0x88c311cc8103c219:0xdb40791610cb46fe,Pigout BBQ And Southern Soul Food,"['Barbecue restaurant', 'Bar']"
842,0x88e88f8970d2dc51:0x8cfc13379b66992c,Popeyes Louisiana Kitchen,"['Chicken restaurant', 'Cajun restaurant', 'Fast food restaurant', 'Restaurant', 'Seafood restaurant']"
843,0x88d9b2c27d9e5ec7:0x3c7f8f02eb6664f0,ITO Mojitos y Cafecitos,"['Restaurant', 'Cocktail bar', 'Gastropub']"
844,0x88c2cdd66a892785:0x4e9533be20ff4edf,"S Bar Sushi Restaurant, Bar and Bistro","['Restaurant', 'Bar', 'Event venue', 'Southern restaurant (US)', 'Sushi restaurant']"
845,0x88ecfae84c5f6309:0xcc31c36440bf6668,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
846,0x88c2c5948672dc19:0x4d2ebdf41f6f32ef,El Muchacho Alegre Restaurant,['Restaurant']
847,0x88c4aac8ecfc98dd:0xeb22dbcaa86ac8f1,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
848,0x88d91943d4ec6cad:0x58ffba1407f487e3,BurgerFi,"['Hamburger restaurant', 'American restaurant', 'Bar', 'Hot dog restaurant', 'Ice cream shop', 'Restaurant']"
849,0x88d9b699560d6c95:0x74b0e16609faf1a9,Peruvian Fusion Cuisine,"['Restaurant', 'Bar & grill', 'Breakfast restaurant', 'Chicken restaurant', 'Cocktail bar', 'Coffee shop', 'Lunch restaurant', 'Peruvian restaurant', 'Sushi restaurant', 'Wine bar']"
850,0x88de0fbb23ef4705:0x5bb8201f7ef9fe9c,Reds Whites & Brews INC,['Bar']
851,0x88d905491cdc67a1:0xfc6ec203fab7591d,Peter Piper Pizza,"['Pizza restaurant', 'Restaurant', 'Video arcade']"
852,0x88deef3e1337adfd:0xc047297eeea7ff81,Pastel Brazil Cafe,['Restaurant']
853,0x88d9c7a587910df7:0x11ee0e873e84d51e,Madlove by Latin House,['Restaurant']
854,0x88e7c17c9e081035:0x43f1e8801c0af7ed,Burke's BBQ,"['Barbecue restaurant', 'Family restaurant', 'Restaurant', 'Vegetarian restaurant']"
855,0x88e76393db7e7acf:0xca1d74b414d87790,Consumable Moments,"['Restaurant', 'American restaurant', 'Breakfast restaurant', 'Brunch restaurant', 'Cafe', 'Dessert shop', 'Juice shop']"
856,0x88e665bc417ed2b5:0x3740e3da69de758e,Flavors House of Wings,['Restaurant']
857,0x8890955781e749a1:0xcd0568490ec63c4,Frozen Ropes Yogurt,['Restaurant']
858,0x88dca9768ba14aa5:0x8495fa3e08eec445,Beef 'O' Brady's,"['Family restaurant', 'Restaurant']"
859,0x88d9b820470da4c5:0x17ae8fe12809827b,The Biltmore Bar,['Bar']
860,0x88d8e17753daca4f:0xe80aabdbb3e99ce0,Stoner's Pizza Joint,['Restaurant']
861,0x88dd0c4ab8e7293b:0xbdc36501cfe1a05b,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
862,0x88ecf5e1f1264511:0xa4e189ab1528cd32,Over Under,['Bar']
863,0x88ec58b0bba9cb45:0x49e3dac9c1075138,Sidecar Gastrobar,"['Bar', 'Restaurant']"
864,0x8890c0c79493b31d:0x819f6d088acfb857,Cajun Specialty Meats,"['Meat processor', 'Butcher shop', 'Caterer', 'Deli', 'Restaurant']"
865,0x88d9ad51197072e7:0xdf0d68b80e459ea6,Pollos & Jarras,['Restaurant']
866,0x88dd87608a0e6855:0x60ba0ae90df27fdf,Herbalife Nutrition Club - Ind Distributor,"['Cafe', 'Nutritionist', 'Tea house']"
867,0x88e77efe314ec781:0xeda29ca562ded848,The WingHouse of International Drive,"['Restaurant', 'Bar & grill']"
868,0x88d9b7f59742be07:0xb6830092364d1c32,Terras,['Bar']
869,0x88d9b704ace5ad6f:0x3b8c8acb90b965d9,Mr Baguette - Wynwood,['Restaurant']
870,0x88db421a51a90271:0x5b1eb8da7bc29457,The Pub,['Bar']
871,0x88d9196f0e571097:0x3d6a69e7cf35015b,Olive U Mediterranean Grill Uptown,['Restaurant']
872,0x88d907b8de1b0279:0xadfcba3b820c11fa,Legends Pizza & Wings,"['Pizza restaurant', 'Bar & grill', 'Chicken wings restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza Takeout', 'Restaurant', 'Sandwich shop']"
873,0x88d8d82da3af0001:0x372cc2c9bf0ef453,jewell bistro,['Restaurant']
874,0x88d905f8f45b9457:0xc49dd9fc95b03cd4,Le Muncheez,['Restaurant']
875,0x88e8e1863667694f:0x38532dc4eb016d3c,Marys Little T Restaurant,['Restaurant']
876,0x88d929c4f2ea37c9:0x66c2f188475ea769,Palm Beach Brisket & BBQ,['Restaurant']
877,0x88db1782179175cf:0xb3a779cc68221612,Mangroves Bar,"['Cocktail bar', 'Live music bar', 'Lounge', 'Restaurant']"
878,0x8890eab3fddbb743:0xbacb60df3573f41d,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
879,0x88de01fde663f2c5:0x552dc3e50ad4d44a,Wanderlust Café,['Cafe']
880,0x88e5db438a4f52af:0xeb86bc35b08fe38b,The Pub @ Magnolia Point GCC,"['Bar & grill', 'Restaurant']"
881,0x88d9c7109d00ebb9:0x5ce00de84fdf9ed9,Wu’s Kitchen & Wines,['Restaurant']
882,0x88e74d523b932b93:0x3d1d8720ac177d7a,Bagel 13,['Restaurant']
883,0x88e711df899562d5:0x40cb7dfa08806a19,Da Kine Poke DeBary,['Restaurant']
884,0x88e7c32b807fc297:0x6300ab82ee9e97c1,Wildwood Food Pantry,['Cafe']
885,0x88c303534386de73:0x209ff940f93edbac,Burger-ish Bar & Grill,['Restaurant']
886,0x88d9b01b7efb9453:0x1e8d6b7d05c77b08,Los Rumberos Restaurant,['Restaurant']
